"","Tournament","Team","League","Rank Score","tourn_id","search","Rank"
"207","Main Stage - Spring 2023","fut-team","turkiye-sampiyonluk-ligi","0.06823883102670861","110016463793610620","Main Stage - Spring 2023 (110016463793610620)",207
"208","Main Stage - Spring 2023","sk-gaming-prime","primeleague","0","110016463793610620","Main Stage - Spring 2023 (110016463793610620)",208
"209","Master Flow League Closing 2022","boca-juniors-gaming",NA,"1","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",209
"210","Master Flow League Closing 2022","leviatan-esports","lla","0.8663691288805117","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",210
"211","Master Flow League Closing 2022","pampas",NA,"0.7471950654963974","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",211
"212","Master Flow League Closing 2022","ebro-gaming","south_regional_league","0.6495007005396889","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",212
"213","Master Flow League Closing 2022","river-plate-gaming",NA,"0.5328001072389614","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",213
"214","Master Flow League Closing 2022","undead-bk","south_regional_league","0.24039576364782983","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",214
"215","Master Flow League Closing 2022","9z-gaming",NA,"0.007999781166340649","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",215
"216","Master Flow League Closing 2022","stone-movistar",NA,"0","108285990202003321","Master Flow League Closing 2022 (108285990202003321)",216
"217","Midseason Cup 2020","t1","lck","1","104242514778317753","Midseason Cup 2020 (104242514778317753)",217
"218","Midseason Cup 2020","top-esports","lpl","0.9823072044950103","104242514778317753","Midseason Cup 2020 (104242514778317753)",218
"219","Midseason Cup 2020","dwg-kia","lck","0.6429180477452262","104242514778317753","Midseason Cup 2020 (104242514778317753)",219
"220","Midseason Cup 2020","geng","lck","0.49189718372235897","104242514778317753","Midseason Cup 2020 (104242514778317753)",220
"221","Midseason Cup 2020","funplus-phoenix","lpl","0.4876390392016144","104242514778317753","Midseason Cup 2020 (104242514778317753)",221
"222","Midseason Cup 2020","drx","lck","0","104242514778317753","Midseason Cup 2020 (104242514778317753)",222
"223","Play Ins - Spring 2023","geekay-esports","arabian_league","1","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",223
"224","Play Ins - Spring 2023","gtz-bulls","liga_portuguesa","0.8605683781457593","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",224
"225","Play Ins - Spring 2023","we-love-gaming","greek_legends","0.4524851760893603","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",225
"226","Play Ins - Spring 2023","krc-genk-esports","elite_series","0.44357479047834414","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",226
"227","Play Ins - Spring 2023","partizan-esports","esports_balkan_league","0.36768708829235736","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",227
"228","Play Ins - Spring 2023","raad","arabian_league","0.35848318706330046","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",228
"229","Play Ins - Spring 2023","aegis","lfl","0.335450946218372","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",229
"230","Play Ins - Spring 2023","verdant","nlc","0.33260297284217993","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",230
"231","Play Ins - Spring 2023","white-dragons","liga_portuguesa","0.2714310636770608","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",231
"232","Play Ins - Spring 2023","entropiq","hitpoint_masters","0.2524130027101276","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",232
"233","Play Ins - Spring 2023","team-7am","elite_series","0.2511565113856083","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",233
"234","Play Ins - Spring 2023","diamant-esports","esports_balkan_league","0.23111117562333208","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",234
"235","Play Ins - Spring 2023","anorthosis-famagusta-esports","greek_legends","0.20577458861478468","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",235
"236","Play Ins - Spring 2023","anc-outplayed","pg_nationals","0.13068713869460097","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",236
"237","Play Ins - Spring 2023","papara-supermassive-blaze","turkiye-sampiyonluk-ligi","0.07467244851250356","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",237
"238","Play Ins - Spring 2023","esuba","hitpoint_masters","0","110016413865287161","Play Ins - Spring 2023 (110016413865287161)",238
"239","Playoffs - Spring 2023","psg-talon","pcs","1","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",239
"240","Playoffs - Spring 2023","mega-bank-beyond-gaming","pcs","0.760009568161784","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",240
"241","Playoffs - Spring 2023","frank-esports","pcs","0.590433242009303","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",241
"242","Playoffs - Spring 2023","the-chiefs","lco","0.31001628786084323","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",242
"243","Playoffs - Spring 2023","impunity-esports","pcs","0.27798392686232726","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",243
"244","Playoffs - Spring 2023","team-bliss","lco","0.26789522974091867","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",244
"245","Playoffs - Spring 2023","ctbc-flying-oyster","pcs","0.25707047709517233","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",245
"246","Playoffs - Spring 2023","deep-cross-gaming","pcs","0","110017385374098523","Playoffs - Spring 2023 (110017385374098523)",246
"247","Playoffs - Summer 2023","psg-talon","pcs","1","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",247
"248","Playoffs - Summer 2023","team-bliss","lco","0.7416025325059167","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",248
"249","Playoffs - Summer 2023","mega-bank-beyond-gaming","pcs","0.7140670674660827","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",249
"250","Playoffs - Summer 2023","the-chiefs","lco","0.6053261151987706","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",250
"251","Playoffs - Summer 2023","taipei-j-team","pcs","0.5925784102050501","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",251
"252","Playoffs - Summer 2023","deep-cross-gaming","pcs","0.30726730200373736","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",252
"253","Playoffs - Summer 2023","ctbc-flying-oyster","pcs","0.10466105793984591","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",253
"254","Playoffs - Summer 2023","frank-esports","pcs","0","110847340080101648","Playoffs - Summer 2023 (110847340080101648)",254
"255","Promotion Spring 2023","maryville-university","north_american_challenger_league","1","110138704782649096","Promotion Spring 2023 (110138704782649096)",255
"256","Promotion Spring 2023","aoe-esports","north_american_challenger_league","0.6905316829604521","110138704782649096","Promotion Spring 2023 (110138704782649096)",256
"257","Promotion Spring 2023","team-fish-taco","north_american_challenger_league","0.5714669049586288","110138704782649096","Promotion Spring 2023 (110138704782649096)",257
"258","Promotion Spring 2023","douyin-tony-top",NA,"0.5303662241460332","110138704782649096","Promotion Spring 2023 (110138704782649096)",258
"259","Promotion Spring 2023","fly-fam",NA,"0.4808066530097663","110138704782649096","Promotion Spring 2023 (110138704782649096)",259
"260","Promotion Spring 2023","supernova","north_american_challenger_league","0.4014320789696633","110138704782649096","Promotion Spring 2023 (110138704782649096)",260
"261","Promotion Spring 2023","team-liquid-honda-first",NA,"0.18764727787808813","110138704782649096","Promotion Spring 2023 (110138704782649096)",261
"262","Promotion Spring 2023","the-last-dance",NA,"0","110138704782649096","Promotion Spring 2023 (110138704782649096)",262
"263","Regional Finals 2023","edward-gaming","lpl","1","110825936250664572","Regional Finals 2023 (110825936250664572)",263
"264","Regional Finals 2023","weibo-gaming","lpl","0.9789982637584418","110825936250664572","Regional Finals 2023 (110825936250664572)",264
"265","Regional Finals 2023","lng-esports","lpl","0.8518028443726939","110825936250664572","Regional Finals 2023 (110825936250664572)",265
"266","Regional Finals 2023","top-esports","lpl","0","110825936250664572","Regional Finals 2023 (110825936250664572)",266
"267","Season Finals 2023","g2-esports","lec","1","110848560874526298","Season Finals 2023 (110848560874526298)",267
"268","Season Finals 2023","excel","lec","0.6444707314031065","110848560874526298","Season Finals 2023 (110848560874526298)",268
"269","Season Finals 2023","sk-gaming","lec","0.5836600488999051","110848560874526298","Season Finals 2023 (110848560874526298)",269
"270","Season Finals 2023","team-bds","lec","0.5177962007380439","110848560874526298","Season Finals 2023 (110848560874526298)",270
"271","Season Finals 2023","fnatic","lec","0.503058637730314","110848560874526298","Season Finals 2023 (110848560874526298)",271
"272","Season Finals 2023","mad-lions","lec","0","110848560874526298","Season Finals 2023 (110848560874526298)",272
"273","Spring 2022 Main Event","ago-rogue",NA,"1","107893386210553711","Spring 2022 Main Event (107893386210553711)",273
"274","Spring 2022 Main Event","atleta-esport","pg_nationals","0.6807569817779875","107893386210553711","Spring 2022 Main Event (107893386210553711)",274
"275","Spring 2022 Main Event","eintracht-spandau","primeleague","0.5960190304777725","107893386210553711","Spring 2022 Main Event (107893386210553711)",275
"276","Spring 2022 Main Event","fnatictq","superliga","0.5910221200260836","107893386210553711","Spring 2022 Main Event (107893386210553711)",276
"277","Spring 2022 Main Event","ldlc-ol","lfl","0.5573792632799355","107893386210553711","Spring 2022 Main Event (107893386210553711)",277
"278","Spring 2022 Main Event","crvena-zvezda-esports","esports_balkan_league","0.4495908242499197","107893386210553711","Spring 2022 Main Event (107893386210553711)",278
"279","Spring 2022 Main Event","team-esca-gaming","ultraliga","0.4368108910554616","107893386210553711","Spring 2022 Main Event (107893386210553711)",279
"280","Spring 2022 Main Event","gamerlegion","primeleague","0.34149596119512393","107893386210553711","Spring 2022 Main Event (107893386210553711)",280
"281","Spring 2022 Main Event","team-phantasma","greek_legends","0.33563865876714927","107893386210553711","Spring 2022 Main Event (107893386210553711)",281
"282","Spring 2022 Main Event","team-bds-academy","lfl","0.3147435461469783","107893386210553711","Spring 2022 Main Event (107893386210553711)",282
"283","Spring 2022 Main Event","bisons-eclub","superliga","0.27143732286906064","107893386210553711","Spring 2022 Main Event (107893386210553711)",283
"284","Spring 2022 Main Event","bifrost",NA,"0.2307750178474443","107893386210553711","Spring 2022 Main Event (107893386210553711)",284
"285","Spring 2022 Main Event","x7",NA,"0.1898740292537171","107893386210553711","Spring 2022 Main Event (107893386210553711)",285
"286","Spring 2022 Main Event","vitalitybee","lfl","0.1335763602636833","107893386210553711","Spring 2022 Main Event (107893386210553711)",286
"287","Spring 2022 Main Event","unicorns-of-love-sexy-edition","primeleague","0.0751426900841674","107893386210553711","Spring 2022 Main Event (107893386210553711)",287
"288","Spring 2022 Main Event","karmine-corp","lfl","0","107893386210553711","Spring 2022 Main Event (107893386210553711)",288
"289","Spring 2022 Play Ins","for-the-win-esports","liga_portuguesa","1","107893136888836553","Spring 2022 Play Ins (107893136888836553)",289
"290","Spring 2022 Play Ins","macko-esports","pg_nationals","0.8691307522453421","107893136888836553","Spring 2022 Play Ins (107893136888836553)",290
"291","Spring 2022 Play Ins","entropiq","hitpoint_masters","0.8316391588030381","107893136888836553","Spring 2022 Play Ins (107893136888836553)",291
"292","Spring 2022 Play Ins","egn-esports","liga_portuguesa","0.7467652227789139","107893136888836553","Spring 2022 Play Ins (107893136888836553)",292
"293","Spring 2022 Play Ins","bifrost",NA,"0.6419721765664803","107893136888836553","Spring 2022 Play Ins (107893136888836553)",293
"294","Spring 2022 Play Ins","zero-tenacity","ultraliga","0.604807368288432","107893136888836553","Spring 2022 Play Ins (107893136888836553)",294
"295","Spring 2022 Play Ins","we-love-gaming","greek_legends","0.5996606729633382","107893136888836553","Spring 2022 Play Ins (107893136888836553)",295
"296","Spring 2022 Play Ins","barca-esports","superliga","0.5883502656043466","107893136888836553","Spring 2022 Play Ins (107893136888836553)",296
"297","Spring 2022 Play Ins","valiance-pro-game","esports_balkan_league","0.5653061947950333","107893136888836553","Spring 2022 Play Ins (107893136888836553)",297
"298","Spring 2022 Play Ins","karmine-corp","lfl","0.5247684639443045","107893136888836553","Spring 2022 Play Ins (107893136888836553)",298
"299","Spring 2022 Play Ins","mcon-lg-ultragear","elite_series","0.4949414338730409","107893136888836553","Spring 2022 Play Ins (107893136888836553)",299
"300","Spring 2022 Play Ins","krc-genk-esports","elite_series","0.46810821821351306","107893136888836553","Spring 2022 Play Ins (107893136888836553)",300
"301","Spring 2022 Play Ins","topo-centras-iron-wolves","ultraliga","0.2851749479024145","107893136888836553","Spring 2022 Play Ins (107893136888836553)",301
"302","Spring 2022 Play Ins","esuba","hitpoint_masters","0.2700388588017345","107893136888836553","Spring 2022 Play Ins (107893136888836553)",302
"303","Spring 2022 Play Ins","vitalitybee","lfl","0.252035841694583","107893136888836553","Spring 2022 Play Ins (107893136888836553)",303
"304","Spring 2022 Play Ins","unicorns-of-love-sexy-edition","primeleague","0","107893136888836553","Spring 2022 Play Ins (107893136888836553)",304
"305","Spring 2023","g2-esports","lec","1","109919226376366902","Spring 2023 (109919226376366902)",305
"306","Spring 2023","team-heretics-lec","lec","0.8646310949754337","109919226376366902","Spring 2023 (109919226376366902)",306
"307","Spring 2023","team-bds","lec","0.8292357660772228","109919226376366902","Spring 2023 (109919226376366902)",307
"308","Spring 2023","team-vitality","lec","0.7201394640639414","109919226376366902","Spring 2023 (109919226376366902)",308
"309","Spring 2023","sk-gaming","lec","0.6962373831593297","109919226376366902","Spring 2023 (109919226376366902)",309
"310","Spring 2023","mad-lions","lec","0.5724534703204555","109919226376366902","Spring 2023 (109919226376366902)",310
"311","Spring 2023","rogue","lec","0.5065593238371848","109919226376366902","Spring 2023 (109919226376366902)",311
"312","Spring 2023","excel","lec","0.36124584176330565","109919226376366902","Spring 2023 (109919226376366902)",312
"313","Spring 2023","astralis","lec","0.23904845566597946","109919226376366902","Spring 2023 (109919226376366902)",313
"314","Spring 2023","fnatic","lec","0","109919226376366902","Spring 2023 (109919226376366902)",314
"315","Summer 2022 Main Event","x7",NA,"1","108746562333593659","Summer 2022 Main Event (108746562333593659)",315
"316","Summer 2022 Main Event","ago-rogue",NA,"0.9911120517461565","108746562333593659","Summer 2022 Main Event (108746562333593659)",316
"317","Summer 2022 Main Event","sk-gaming-prime","primeleague","0.9672450757204156","108746562333593659","Summer 2022 Main Event (108746562333593659)",317
"318","Summer 2022 Main Event","schalke-04","primeleague","0.9583678657189165","108746562333593659","Summer 2022 Main Event (108746562333593659)",318
"319","Summer 2022 Main Event","ldlc-ol","lfl","0.7758684776393271","108746562333593659","Summer 2022 Main Event (108746562333593659)",319
"320","Summer 2022 Main Event","team-bds-academy","lfl","0.7749189883480601","108746562333593659","Summer 2022 Main Event (108746562333593659)",320
"321","Summer 2022 Main Event","giants","superliga","0.7394572148494477","108746562333593659","Summer 2022 Main Event (108746562333593659)",321
"322","Summer 2022 Main Event","zero-tenacity","ultraliga","0.5856059139061297","108746562333593659","Summer 2022 Main Event (108746562333593659)",322
"323","Summer 2022 Main Event","team-heretics-sl","superliga","0.5708709509469456","108746562333593659","Summer 2022 Main Event (108746562333593659)",323
"324","Summer 2022 Main Event","dusty",NA,"0.5399322611992772","108746562333593659","Summer 2022 Main Event (108746562333593659)",324
"325","Summer 2022 Main Event","gameward","lfl","0.418403244806342","108746562333593659","Summer 2022 Main Event (108746562333593659)",325
"326","Summer 2022 Main Event","anorthosis-famagusta-esports","greek_legends","0.33365925374708866","108746562333593659","Summer 2022 Main Event (108746562333593659)",326
"327","Summer 2022 Main Event","macko-esports","pg_nationals","0.22092242890530836","108746562333593659","Summer 2022 Main Event (108746562333593659)",327
"328","Summer 2022 Main Event","valiance-pro-game","esports_balkan_league","0.19514950957138563","108746562333593659","Summer 2022 Main Event (108746562333593659)",328
"329","Summer 2022 Main Event","vitalitybee","lfl","0.19030886301846225","108746562333593659","Summer 2022 Main Event (108746562333593659)",329
"330","Summer 2022 Main Event","unicorns-of-love-sexy-edition","primeleague","0","108746562333593659","Summer 2022 Main Event (108746562333593659)",330
"331","Summer 2022 Play Ins","krc-genk-esports","elite_series","1","108746545967156991","Summer 2022 Play Ins (108746545967156991)",331
"332","Summer 2022 Play Ins","team-phantasma","greek_legends","0.8809520249794484","108746545967156991","Summer 2022 Play Ins (108746545967156991)",332
"333","Summer 2022 Play Ins","for-the-win-esports","liga_portuguesa","0.877507015120964","108746545967156991","Summer 2022 Play Ins (108746545967156991)",333
"334","Summer 2022 Play Ins","white-dragons","liga_portuguesa","0.7658712418840132","108746545967156991","Summer 2022 Play Ins (108746545967156991)",334
"335","Summer 2022 Play Ins","anc-outplayed","pg_nationals","0.7159293585820623","108746545967156991","Summer 2022 Play Ins (108746545967156991)",335
"336","Summer 2022 Play Ins","vitalitybee","lfl","0.6838769427278036","108746545967156991","Summer 2022 Play Ins (108746545967156991)",336
"337","Summer 2022 Play Ins","entropiq","hitpoint_masters","0.6363507453342523","108746545967156991","Summer 2022 Play Ins (108746545967156991)",337
"338","Summer 2022 Play Ins","crvena-zvezda-esports","esports_balkan_league","0.6345254617104422","108746545967156991","Summer 2022 Play Ins (108746545967156991)",338
"339","Summer 2022 Play Ins","anorthosis-famagusta-esports","greek_legends","0.630490097191474","108746545967156991","Summer 2022 Play Ins (108746545967156991)",339
"340","Summer 2022 Play Ins","esuba","hitpoint_masters","0.5861567965632075","108746545967156991","Summer 2022 Play Ins (108746545967156991)",340
"341","Summer 2022 Play Ins","echo-zulu",NA,"0.4927002530956006","108746545967156991","Summer 2022 Play Ins (108746545967156991)",341
"342","Summer 2022 Play Ins","illuminar-gaming","ultraliga","0.46094308299874764","108746545967156991","Summer 2022 Play Ins (108746545967156991)",342
"343","Summer 2022 Play Ins","sk-gaming-prime","primeleague","0.4237292580224681","108746545967156991","Summer 2022 Play Ins (108746545967156991)",343
"344","Summer 2022 Play Ins","gameward","lfl","0.35683506511293767","108746545967156991","Summer 2022 Play Ins (108746545967156991)",344
"345","Summer 2022 Play Ins","bisons-eclub","superliga","0.26684222797429097","108746545967156991","Summer 2022 Play Ins (108746545967156991)",345
"346","Summer 2022 Play Ins","jdxl",NA,"0","108746545967156991","Summer 2022 Play Ins (108746545967156991)",346
"347","Summer 2023","sk-gaming-prime","primeleague","1","110535609415063567","Summer 2023 (110535609415063567)",347
"348","Summer 2023","maryville-university","north_american_challenger_league","1","110574243270525539","Summer 2023 (110574243270525539)",348
"349","Summer 2023","fastpay-wildcats","turkiye-sampiyonluk-ligi","0.9327120933274443","110535609415063567","Summer 2023 (110535609415063567)",349
"350","Summer 2023","macko-esports","pg_nationals","0.8498516296528037","110535609415063567","Summer 2023 (110535609415063567)",350
"351","Summer 2023","karmine-corp","lfl","0.8446885599997722","110535609415063567","Summer 2023 (110535609415063567)",351
"352","Summer 2023","supernova","north_american_challenger_league","0.823688975548015","110574243270525539","Summer 2023 (110574243270525539)",352
"353","Summer 2023","entropiq","hitpoint_masters","0.8075277606316138","110535609415063567","Summer 2023 (110535609415063567)",353
"354","Summer 2023","szaty-bobra","ultraliga","0.7974953294825","110535609415063567","Summer 2023 (110535609415063567)",354
"355","Summer 2023","diamant-esports","esports_balkan_league","0.7968731939011987","110535609415063567","Summer 2023 (110535609415063567)",355
"356","Summer 2023","nativz","nlc","0.6507226591057914","110535609415063567","Summer 2023 (110535609415063567)",356
"357","Summer 2023","bkrog-gamerorigin","lfl","0.6268897303165603","110535609415063567","Summer 2023 (110535609415063567)",357
"358","Summer 2023","gtz-bulls","liga_portuguesa","0.6138137779758739","110535609415063567","Summer 2023 (110535609415063567)",358
"359","Summer 2023","movistar-riders","superliga","0.6070415063207119","110535609415063567","Summer 2023 (110535609415063567)",359
"360","Summer 2023","nord-esports","nlc","0.5543986663142327","110535609415063567","Summer 2023 (110535609415063567)",360
"361","Summer 2023","fut-team","turkiye-sampiyonluk-ligi","0.54116661875801","110535609415063567","Summer 2023 (110535609415063567)",361
"362","Summer 2023","krc-genk-esports","elite_series","0.5080509568330228","110535609415063567","Summer 2023 (110535609415063567)",362
"363","Summer 2023","team-7am","elite_series","0.49336179994123613","110535609415063567","Summer 2023 (110535609415063567)",363
"364","Summer 2023","anubis-gaming","arabian_league","0.47414355996757035","110535609415063567","Summer 2023 (110535609415063567)",364
"365","Summer 2023","anorthosis-famagusta-esports","greek_legends","0.4640660530866164","110535609415063567","Summer 2023 (110535609415063567)",365
"366","Summer 2023","we-love-gaming","greek_legends","0.4515485600418639","110535609415063567","Summer 2023 (110535609415063567)",366
"367","Summer 2023","aoe-esports","north_american_challenger_league","0.42853539293745413","110574243270525539","Summer 2023 (110574243270525539)",367
"368","Summer 2023","unicorns-of-love-sexy-edition","primeleague","0.38221842192134986","110535609415063567","Summer 2023 (110535609415063567)",368
"369","Summer 2023","bisons-eclub","superliga","0.3454988549436061","110535609415063567","Summer 2023 (110535609415063567)",369
"370","Summer 2023","nigma-galaxy","arabian_league","0.30845500374379653","110535609415063567","Summer 2023 (110535609415063567)",370
"371","Summer 2023","alior-bank-team","ultraliga","0.27021559492995506","110535609415063567","Summer 2023 (110535609415063567)",371
"372","Summer 2023","gamersorigin","lfl","0.2580146298506978","110535609415063567","Summer 2023 (110535609415063567)",372
"373","Summer 2023","partizan-esports","esports_balkan_league","0.2579502993885866","110535609415063567","Summer 2023 (110535609415063567)",373
"374","Summer 2023","dsyre","pg_nationals","0.1775858282803384","110535609415063567","Summer 2023 (110535609415063567)",374
"375","Summer 2023","white-dragons","liga_portuguesa","0.08382376877440458","110535609415063567","Summer 2023 (110535609415063567)",375
"376","Summer 2023","nasr-esports","turkiye-sampiyonluk-ligi","0.040409818288082974","110535609415063567","Summer 2023 (110535609415063567)",376
"377","Summer 2023","brute","hitpoint_masters","0","110535609415063567","Summer 2023 (110535609415063567)",377
"378","Summer 2023","team-fish-taco","north_american_challenger_league","0","110574243270525539","Summer 2023 (110574243270525539)",378
"379","TCL Summer 2020","royal-bandits-e-sports",NA,"1","104248884617992857","TCL Summer 2020 (104248884617992857)",379
"380","TCL Summer 2020","fenerbahce-espor",NA,"0.9735426940786304","104248884617992857","TCL Summer 2020 (104248884617992857)",380
"381","TCL Summer 2020","galatasaray-espor",NA,"0.932305457703201","104248884617992857","TCL Summer 2020 (104248884617992857)",381
"382","TCL Summer 2020","fastpay-wildcats","turkiye-sampiyonluk-ligi","0.7563670367311249","104248884617992857","TCL Summer 2020 (104248884617992857)",382
"383","TCL Summer 2020","galakticos","turkiye-sampiyonluk-ligi","0.7486914765275839","104248884617992857","TCL Summer 2020 (104248884617992857)",383
"384","TCL Summer 2020","info-yatrm-aurora",NA,"0.5832363229673321","104248884617992857","TCL Summer 2020 (104248884617992857)",384
"385","TCL Summer 2020","5-ronin",NA,"0.5204933224140272","104248884617992857","TCL Summer 2020 (104248884617992857)",385
"386","TCL Summer 2020","papara-supermassive-blaze","turkiye-sampiyonluk-ligi","0.45292908444741686","104248884617992857","TCL Summer 2020 (104248884617992857)",386
"387","TCL Summer 2020","dark-passage","turkiye-sampiyonluk-ligi","0.26306325725179636","104248884617992857","TCL Summer 2020 (104248884617992857)",387
"388","TCL Summer 2020","besiktas","turkiye-sampiyonluk-ligi","0","104248884617992857","TCL Summer 2020 (104248884617992857)",388
"389","TCL Summer 2022","fastpay-wildcats","turkiye-sampiyonluk-ligi","1","108197589213750000","TCL Summer 2022 (108197589213750000)",389
"390","TCL Summer 2022","nasr-esports","turkiye-sampiyonluk-ligi","0.8513879365688698","108197589213750000","TCL Summer 2022 (108197589213750000)",390
"391","TCL Summer 2022","fenerbahce-espor",NA,"0.5368173864827132","108197589213750000","TCL Summer 2022 (108197589213750000)",391
"392","TCL Summer 2022","papara-supermassive-blaze","turkiye-sampiyonluk-ligi","0.39702769919309167","108197589213750000","TCL Summer 2022 (108197589213750000)",392
"393","TCL Summer 2022","5-ronin",NA,"0.3956231458439603","108197589213750000","TCL Summer 2022 (108197589213750000)",393
"394","TCL Summer 2022","galatasaray-espor",NA,"0.32895993866090645","108197589213750000","TCL Summer 2022 (108197589213750000)",394
"395","TCL Summer 2022","info-yatrm-aurora",NA,"0.3226241060087695","108197589213750000","TCL Summer 2022 (108197589213750000)",395
"396","TCL Summer 2022","dark-passage","turkiye-sampiyonluk-ligi","0.20009902060330004","108197589213750000","TCL Summer 2022 (108197589213750000)",396
"397","TCL Summer 2022","besiktas","turkiye-sampiyonluk-ligi","0.12352950150639395","108197589213750000","TCL Summer 2022 (108197589213750000)",397
"398","TCL Summer 2022","galakticos","turkiye-sampiyonluk-ligi","0","108197589213750000","TCL Summer 2022 (108197589213750000)",398
"399","Worlds 2022","geng","lck","1.3046998020311316","108998961191900167","Worlds 2022 (108998961191900167)",399
"400","Worlds 2022","ctbc-flying-oyster","pcs","1.2","108998961191900167","Worlds 2022 (108998961191900167)",400
"401","Worlds 2022","cloud9","lcs","1.069256084574812","108998961191900167","Worlds 2022 (108998961191900167)",401
"402","Worlds 2022","loud","cblol-brazil","1.0077737055060123","108998961191900167","Worlds 2022 (108998961191900167)",402
"403","Worlds 2022","g2-esports","lec","1.0044710890802635","108998961191900167","Worlds 2022 (108998961191900167)",403
"404","Worlds 2022","dwg-kia","lck","0.9366785706514501","108998961191900167","Worlds 2022 (108998961191900167)",404
"405","Worlds 2022","detonation-focusme","ljl-japan","0.8847393867897867","108998961191900167","Worlds 2022 (108998961191900167)",405
"406","Worlds 2022","the-chiefs","lco","0.8832370826248388","108998961191900167","Worlds 2022 (108998961191900167)",406
"407","Worlds 2022","rogue","lec","0.8278826765572623","108998961191900167","Worlds 2022 (108998961191900167)",407
"408","Worlds 2022","fnatic","lec","0.7651041748456717","108998961191900167","Worlds 2022 (108998961191900167)",408
"409","Worlds 2022","evil-geniuses","lcs","0.7616701902771292","108998961191900167","Worlds 2022 (108998961191900167)",409
"410","Worlds 2022","fastpay-wildcats","turkiye-sampiyonluk-ligi","0.7340160234231757","108998961191900167","Worlds 2022 (108998961191900167)",410
"411","Worlds 2022","isurus","lla","0.6034304790518319","108998961191900167","Worlds 2022 (108998961191900167)",411
"412","Worlds 2022","drx","lck","0.5021076119103915","108998961191900167","Worlds 2022 (108998961191900167)",412
"413","Worlds 2022","mad-lions","lec","0.4250355729136658","108998961191900167","Worlds 2022 (108998961191900167)",413
"414","Worlds 2022","mega-bank-beyond-gaming","pcs","0.38109875735457016","108998961191900167","Worlds 2022 (108998961191900167)",414
"415","Worlds 2022","t1","lck","0.08768290009049333","108998961191900167","Worlds 2022 (108998961191900167)",415
"416","Worlds 2022","100-thieves","lcs","0","108998961191900167","Worlds 2022 (108998961191900167)",416
"417","european_masters_spring_2021_main_event","karmine-corp","lfl","1","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",417
"418","european_masters_spring_2021_main_event","ucam-esports-club","superliga","0.8307133557544873","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",418
"419","european_masters_spring_2021_main_event","anorthosis-famagusta-esports","greek_legends","0.7600297422846786","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",419
"420","european_masters_spring_2021_main_event","jdxl",NA,"0.7084035249382951","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",420
"421","european_masters_spring_2021_main_event","ago-rogue",NA,"0.7059086561006658","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",421
"422","european_masters_spring_2021_main_event","suppup-esports",NA,"0.6740357450974596","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",422
"423","european_masters_spring_2021_main_event","mousesports","primeleague","0.5375713774834197","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",423
"424","european_masters_spring_2021_main_event","misfits-premier",NA,"0.3955678586410503","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",424
"425","european_masters_spring_2021_main_event","illuminar-gaming","ultraliga","0.3783390686908579","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",425
