team_id,slug,rawscore,league_slug,league_balance_factor,ranking_raw_balanced,league_weight,rank
100205576309502431,furia,-0.17238506000965992,cblol-brazil,1,0.5654921596418251,1.1,0.6220413756060077
105505619546859895,fredit-brion,-1.9846976885897725,lck,1,0.41158499981975377,1.5,0.6173774997296306
110424394375218208,a-one-man-army,1.2393941721519899,elite_series,1,0.6853847921221373,0.9,0.6168463129099236
107128093558481418,zennit-gaming,1.2261553231070583,elite_series,1,0.6842605083624337,0.9,0.6158344575261904
103461966986776720,lpl16,-2.001647835063169,lpl,1,0.4101455412731715,1.5,0.6152183119097572
103935468920814040,gamersorigin,1.211712132492577,lfl,1,0.6830339482142624,0.9,0.6147305533928362
107467803833323099,team-heretics-sl,1.2048415553385952,superliga,1,0.6824504776808501,0.9,0.614205429912765
105550033967461806,drx-challengers,1.1543378032705272,lck_challengers_league,1,0.6781615437968301,0.9,0.6103453894171471
108203159356403647,kwangdong-freecs-academy,1.0954681270233115,lck_academy,1,0.6731621499130318,0.9,0.6058459349217287
105515345386578249,solary,1.0665846266675238,lfl,1,0.670709274269296,0.9,0.6036383468423665
98926509892121852,flyquest,-1.7565410260475418,lcs,1,0.43096076500099006,1.4,0.603345071001386
107416342401528388,forsaken,1.0547997209205313,ultraliga,1,0.669708463844159,0.9,0.6027376174597432
105520786527322647,krc-genk-esports,1.0464026881907733,elite_series,1,0.668995362010629,0.9,0.6020958258095661
109539776003058530,alior-bank-team,1.0359147850688415,ultraliga,1,0.6681046970356516,0.9,0.6012942273320864
106806773698472633,team-aze,-0.394527803129781,lla,1,0.5466271149858773,1.1,0.6012898264844652
107563714667537640,team-bds,0.14020351793385977,lec,0.7157853551872768,0.4237722322133726,1.4,0.5932811250987217
107467827374313054,finetwork-koi,0.8479723210514507,superliga,1,0.6521440452194466,0.9,0.586929640697502
105593951536470384,gtz-bulls,3.65112417857419,liga_portuguesa,0.7320695958220451,0.6516856590109242,0.9,0.5865170931098318
109539873500788632,exeed,0.8277863354749246,ultraliga,1,0.6504297892686252,0.9,0.5853868103417627
102787200120306562,mousesports,0.8023764339618612,primeleague,1,0.6482719023171347,0.9,0.5834447120854213
105549998884468136,pain-academy,0.7801235387713097,cblol_academy,1,0.6463821180478063,0.9,0.5817439062430257
102787200126663579,giants,0.7697783425417826,superliga,1,0.6455035721808408,0.9,0.5809532149627566
