team_id,slug,rawscore,ranking_raw,league_slug,league_weight,rank
105514907449611976,team-bds-academy,0.11024554757162888,0.7735978366931849,lfl,0.9,0.6962380530238664
105521293297166647,zerolag-esports,0.10540082239935561,0.7733583730972291,greek_legends,0.9,0.6960225357875062
105663527959374033,ctrl-play-team,0.0741365333309334,0.7718130513670781,lcl,0.9,0.6946317462303703
99322214684939974,unicorns-of-love,0.01233762903868374,0.768758474002682,lcl,0.9,0.6918826266024138
105537947396116202,nasr-esports-akademi,0.00569240779724739,0.7684300160369955,NA,0.9,0.691587014433296
101978171843206569,vega-squadron,-0.0385317487965528,0.7662441179334935,lcl,0.9,0.6896197061401441
99566406064558732,papara-supermassive-blaze,-0.05335300331785624,0.7655115374922832,turkiye-sampiyonluk-ligi,0.9,0.6889603837430549
107467827374313054,finetwork-koi,-0.08298894886592037,0.7640467010282661,superliga,0.9,0.6876420309254395
107598788926820994,pampas,-0.08708507826350816,0.763844238795597,NA,0.9,0.6874598149160374
107599040773840060,meta-gaming,-0.11647364945903402,0.7623916294755149,NA,0.9,0.6861524665279634
107599040773840060,meta-gaming,-0.11647364945903402,0.7623916294755149,south_regional_league,0.9,0.6861524665279634
105532791598779236,ucam-esports-club,-0.15816752750870608,0.7603307972069985,superliga,0.9,0.6842977174862986
106827765448944398,dfm-academy,-0.19710801694836355,0.7584060585896538,ljl_academy,0.9,0.6825654527306885
107598712583969458,ebro-gaming,-0.20115976628277948,0.7582057899611909,NA,0.9,0.6823852109650719
107598712583969458,ebro-gaming,-0.20115976628277948,0.7582057899611909,south_regional_league,0.9,0.6823852109650719
103535282138043022,fenerbahce-espor-akademi,-0.2099595555059216,0.7577708366674343,NA,0.9,0.6819937530006909
109671413728531527,pentagon-rejects,-0.2113023227402665,0.7577044667787339,greek_legends,0.9,0.6819340201008606
107598699275015260,leviatan-esports,-0.21477732825881035,0.7575327052674311,NA,0.9,0.681779434740688
106371141659311452,valiance-pro-game,-0.2344957991370879,0.7565580667120216,esports_balkan_league,0.9,0.6809022600408194
103877675241047720,ldlc-ol,-0.23667098407430986,0.756450552335372,lfl,0.9,0.6808054971018348
106421708401759879,black-star-gaming,-0.25260094434547214,0.7556631711250206,lcl,0.9,0.6800968540125185
107416483509696259,eintracht-spandau,-0.2794971455459013,0.7543337539077419,primeleague,0.9,0.6789003785169677
109631326144414089,19-esports,-0.28872803611633613,0.7538774922682746,NA,0.9,0.6784897430414472
109674814051390025,primate,-0.2919373577479226,0.753718862898981,NA,0.9,0.6783469766090829
109674814051390025,primate,-0.2919373577479226,0.753718862898981,south_regional_league,0.9,0.6783469766090829
109676337359108345,eclipse-gaming,-0.30070519174717536,0.7532854890782699,NA,0.9,0.677956940170443
109676337359108345,eclipse-gaming,-0.30070519174717536,0.7532854890782699,south_regional_league,0.9,0.677956940170443
